acc,precision,recall,fscore,auc
0.8069848834611661,0.8011926276956618,0.8005440384280575,0.8008606525826671,0.8005440384280575
0.8022935438230695,0.797177454616536,0.7931820501059968,0.7949221747835169,0.7931820501059968
0.8086231290490729,0.8082163789413475,0.793659307878732,0.7985493605324566,0.793659307878732
